transaction_id,transaction_time,transaction_date,customer_key,account_key,transaction_key,amount,account_balance
MU6GHV,07/03/2024 23:39,07/03/2024,1587,608,21,17.8,249.79
TN0DHR,07/03/2024 23:39,07/03/2024,1673,1980,19,114.92,6293.05
PUQWHX,07/03/2024 23:37,07/03/2024,1990,2000,12,2.38,2346.53
QN1Q3X,07/03/2024 23:37,07/03/2024,1758,632,19,21.53,106.54
Z17QSK,07/03/2024 23:35,07/03/2024,561,1847,17,13.84,6850.12
0PI8O4,07/03/2024 23:32,07/03/2024,1889,545,17,36.61,1153.15
2XLPF7,07/03/2024 23:31,07/03/2024,705,2121,19,39.63,455.82
ITQLAY,07/03/2024 23:27,07/03/2024,1240,2361,15,9.34,523.66
SGR1JO,07/03/2024 23:25,07/03/2024,509,1203,11,39.78,8692.18
PY9FJU,07/03/2024 23:25,07/03/2024,1731,580,16,12.93,920.82
9BBZQM,07/03/2024 23:23,07/03/2024,1141,384,12,13.05,1218.45
QMULG4,07/03/2024 23:17,07/03/2024,1630,2322,22,15.63,2375.18
T2K5CL,07/03/2024 23:11,07/03/2024,951,642,18,6.89,8341.36
H5D08Q,07/03/2024 23:10,07/03/2024,136,961,15,16.01,3256.69
SLS3MQ,07/03/2024 23:09,07/03/2024,76,1631,18,17.39,2847.54
JUOM17,07/03/2024 23:08,07/03/2024,969,2115,20,62.55,3046.24
WZ0OPW,07/03/2024 23:08,07/03/2024,611,660,23,98.34,2954.03
QFCQID,07/03/2024 23:06,07/03/2024,1316,1780,22,70.99,3765.81
Y24S8E,07/03/2024 23:05,07/03/2024,762,1548,22,13.34,10541.03
E46F77,07/03/2024 23:04,07/03/2024,3,2320,15,59.68,4993.45
DZ3AWP,07/03/2024 23:04,07/03/2024,1356,1412,10,14.27,18708.27
M048WI,07/03/2024 22:59,07/03/2024,1412,387,12,11.83,2059.32
KFHF3K,07/03/2024 22:57,07/03/2024,1270,425,20,101.18,14195.61
JYU619,07/03/2024 22:56,07/03/2024,418,911,23,10.5,1972.56
XCMCLO,07/03/2024 22:51,07/03/2024,199,232,15,19.62,320.23
IEFCTL,07/03/2024 22:50,07/03/2024,1326,2314,17,11.95,221.21
OVBC1V,07/03/2024 22:47,07/03/2024,137,1006,19,19.65,233.72
Y38E2Z,07/03/2024 22:46,07/03/2024,102,1230,11,201.06,4775.5
KD97GL,07/03/2024 22:46,07/03/2024,198,404,10,6.45,88329.16
FT0XVG,07/03/2024 22:46,07/03/2024,687,309,19,59.01,6766.99
CHIGUR,07/03/2024 22:41,07/03/2024,1509,170,23,1.89,8404.26
UO8S5U,07/03/2024 22:40,07/03/2024,1337,888,11,3.08,701.78
6V9L8D,07/03/2024 22:39,07/03/2024,1577,853,12,98.65,11789.39
HQR5CP,07/03/2024 22:33,07/03/2024,142,1581,21,33.95,476.82
25DSRY,07/03/2024 22:33,07/03/2024,765,233,19,7.78,4516.57
NXJ1XG,07/03/2024 22:23,07/03/2024,706,403,22,59.19,1367.76
8YH8YB,07/03/2024 22:21,07/03/2024,1227,2025,17,26,2361.65
PSWM1W,07/03/2024 22:13,07/03/2024,133,811,21,19.4,239.35
0U7033,07/03/2024 22:10,07/03/2024,1461,1787,17,21.39,4194.43
MP7I2H,07/03/2024 22:05,07/03/2024,1790,438,21,14.82,2638.2
S038N1,07/03/2024 22:05,07/03/2024,1071,2098,22,26.9,456.52
SD4UXT,07/03/2024 22:05,07/03/2024,1624,2208,15,41.15,1129.87
RZ4EMR,07/03/2024 22:01,07/03/2024,192,2124,11,4.18,494.04
0C2EVC,07/03/2024 22:01,07/03/2024,1627,1179,23,3.8,542.03
C7EMQQ,07/03/2024 22:00,07/03/2024,396,967,21,12.8,2990.47
DFM11E,07/03/2024 21:58,07/03/2024,849,1596,17,8.61,521.24
EZA6WI,07/03/2024 21:55,07/03/2024,259,772,14,3.49,873.67
K92QIB,07/03/2024 21:55,07/03/2024,241,204,21,2.25,3054.54
A450JJ,07/03/2024 21:55,07/03/2024,1490,1046,10,9.05,4024.7
HNK5XA,07/03/2024 21:51,07/03/2024,1668,2206,19,25.21,575.33
4YJ2YA,07/03/2024 21:47,07/03/2024,1970,631,15,49.35,573.43
OMPWCW,07/03/2024 21:46,07/03/2024,1413,17,17,8.05,784.83
RVEZ16,07/03/2024 21:43,07/03/2024,259,174,11,36.63,4240.64
AE0IQY,07/03/2024 21:40,07/03/2024,1684,1852,10,7.04,354.4
BIAP9F,07/03/2024 21:36,07/03/2024,739,273,16,11.58,3801.35
CRVWX2,07/03/2024 21:33,07/03/2024,1016,1526,23,38.85,2000.76
7WJK20,07/03/2024 21:33,07/03/2024,1150,793,15,581.71,608.29
3V9OR8,07/03/2024 21:27,07/03/2024,621,959,17,16.09,6880.59
S5FOU0,07/03/2024 21:25,07/03/2024,153,320,21,52.87,916.78
MC93OL,07/03/2024 21:25,07/03/2024,519,960,18,50.01,825.04
7HQL01,07/03/2024 21:24,07/03/2024,1632,641,11,64.54,276.13
A9UA5O,07/03/2024 21:23,07/03/2024,441,1155,15,18.83,717.34
WMJTW7,07/03/2024 21:20,07/03/2024,40,2023,11,56.4,812.24
B6VUAS,07/03/2024 21:18,07/03/2024,853,1789,15,38.98,451.21
ZMUVIG,07/03/2024 21:15,07/03/2024,1531,521,17,52.58,360.13
HMDHRT,07/03/2024 21:09,07/03/2024,825,55,21,13.86,2688.81
I6U0TC,07/03/2024 21:08,07/03/2024,277,1301,11,36.23,477.17
EUJ1Q0,07/03/2024 21:06,07/03/2024,1188,726,21,28.87,3150.76
D21FQX,07/03/2024 21:06,07/03/2024,1144,1773,22,17.06,14084.58
7IE1PV,07/03/2024 21:06,07/03/2024,176,579,23,281.32,85679.72
HZHYIV,07/03/2024 21:04,07/03/2024,380,663,21,55.49,4192.34
6SEFXZ,07/03/2024 21:01,07/03/2024,1851,395,19,6.81,8679.47
ISDTFY,07/03/2024 20:59,07/03/2024,122,2309,21,7.87,3516.11
BJW9KM,07/03/2024 20:56,07/03/2024,766,193,18,6.87,3159.54
XIWDI3,07/03/2024 20:55,07/03/2024,1543,1044,17,5.45,148.18
GSW1EJ,07/03/2024 20:51,07/03/2024,1508,1475,23,353.32,87414.91
R4POLH,07/03/2024 20:50,07/03/2024,1198,1432,18,20.5,3881.81
UNG8CQ,07/03/2024 20:47,07/03/2024,434,121,21,49.77,307.92
QT4EQY,07/03/2024 20:47,07/03/2024,893,2348,17,22.8,227.47
14U5HF,07/03/2024 20:43,07/03/2024,356,1774,11,36.3,496.81
TH3TH3,07/03/2024 20:42,07/03/2024,119,468,20,23.11,84435.48
IKFYL1,07/03/2024 20:42,07/03/2024,1568,821,19,38.92,236.89
W7EI12,07/03/2024 20:40,07/03/2024,920,955,19,10.74,355.76
VD6LTP,07/03/2024 20:37,07/03/2024,578,826,19,27.7,239.17
4I1A8A,07/03/2024 20:36,07/03/2024,1924,2418,19,3.83,300.39
GFX583,07/03/2024 20:35,07/03/2024,1305,2296,15,6.27,237.86
I3LP9Q,07/03/2024 20:26,07/03/2024,251,895,21,57.34,3271.12
C0J3KL,07/03/2024 20:24,07/03/2024,1842,429,18,9.52,2808.58
J97XI4,07/03/2024 20:24,07/03/2024,193,1772,15,23.9,4146.99
BR0CQ6,07/03/2024 20:23,07/03/2024,70,1017,16,811,3381.77
FTM4HA,07/03/2024 20:22,07/03/2024,984,1977,22,45.32,7646.47
UTXAMI,07/03/2024 20:21,07/03/2024,450,241,19,5.12,729.92
JDO7YI,07/03/2024 20:18,07/03/2024,627,1637,11,43.79,372.54
9QQ9DU,07/03/2024 20:18,07/03/2024,1046,1385,11,92.76,699.46
0GGP9H,07/03/2024 20:15,07/03/2024,79,1592,13,24.56,2041.26
6T0SJM,07/03/2024 20:14,07/03/2024,416,1193,12,9.64,4039.71
QF5YNA,07/03/2024 20:13,07/03/2024,1637,2385,15,110.14,49817.29
V5JL80,07/03/2024 20:11,07/03/2024,1582,1611,23,46.24,1687.04
EA4KPV,07/03/2024 20:11,07/03/2024,1571,1589,16,13.36,3718.85
7DF07Y,07/03/2024 20:07,07/03/2024,1819,24,21,3.45,6389.57
JFMX2Y,07/03/2024 20:06,07/03/2024,1434,129,15,10.24,291.55
W353CU,07/03/2024 20:04,07/03/2024,1394,2272,12,30.89,5082.35
022QFM,07/03/2024 20:02,07/03/2024,1878,1175,23,12.68,3388.92
0FGVA2,07/03/2024 19:55,07/03/2024,1842,1023,18,55.95,2699.87
F1YUPM,07/03/2024 19:49,07/03/2024,1572,85,21,9.23,192.49
JCMY0V,07/03/2024 19:46,07/03/2024,1154,311,20,29.15,3406.94
KJPRPJ,07/03/2024 19:45,07/03/2024,112,1688,16,13.93,1765.74
MZ6KIX,07/03/2024 19:45,07/03/2024,277,1301,21,25.54,440.94
JCQ48V,07/03/2024 19:43,07/03/2024,813,358,19,91.86,156.47
HP1USC,07/03/2024 19:42,07/03/2024,707,2099,23,19.21,7939.56
VMOBR5,07/03/2024 19:41,07/03/2024,279,1521,17,22.49,400.44
IMKL4D,07/03/2024 19:41,07/03/2024,1920,970,10,14.84,54.72
8YLQ3X,07/03/2024 19:39,07/03/2024,842,377,23,70.84,4782.53
DJV00Z,07/03/2024 19:36,07/03/2024,1530,313,23,68.57,4478.88
7ZVPG6,07/03/2024 19:34,07/03/2024,17,623,23,54.56,2680.97
GI23LV,07/03/2024 19:31,07/03/2024,1928,285,23,102.07,2792.71
UTUKOL,07/03/2024 19:27,07/03/2024,1207,1698,21,24.38,2937.31
29OWH4,07/03/2024 19:26,07/03/2024,860,1488,19,9.76,2524.29
X7V4KR,07/03/2024 19:26,07/03/2024,506,655,12,21.9,2143.75
YNWHLL,07/03/2024 19:26,07/03/2024,1073,1570,22,17.54,217.62
PJ0W99,07/03/2024 19:26,07/03/2024,700,2274,17,88.92,4734.55
8C8389,07/03/2024 19:24,07/03/2024,1394,962,15,131.77,3059.79
VSPQM8,07/03/2024 19:24,07/03/2024,572,58,14,45.83,92742.7
9J117Z,07/03/2024 19:24,07/03/2024,980,1681,23,6.17,9084.08
8RVS7O,07/03/2024 19:20,07/03/2024,76,1631,14,11.63,2864.93
WP3U76,07/03/2024 19:20,07/03/2024,1073,1570,23,4.64,235.16
0HZFDS,07/03/2024 19:19,07/03/2024,1207,178,10,22.11,2931.4
VF3TIV,07/03/2024 19:17,07/03/2024,251,895,16,6.19,3213.78
E74HBM,07/03/2024 19:17,07/03/2024,906,1464,15,60.73,4991.34
16BO5X,07/03/2024 19:16,07/03/2024,478,2157,17,117.27,288.7
301P6R,07/03/2024 19:12,07/03/2024,491,1903,17,204.09,1445.84
9IRPSR,07/03/2024 19:11,07/03/2024,1122,21,10,23.14,625.3
Q5PBRT,07/03/2024 19:09,07/03/2024,934,2261,19,68.77,75657.56
R2P6XC,07/03/2024 19:03,07/03/2024,1487,740,20,4.49,849.08
JXX2BS,07/03/2024 19:02,07/03/2024,842,377,12,7.06,4853.37
2ZDTSH,07/03/2024 19:01,07/03/2024,1976,2247,18,25.84,4592.94
6MPYWJ,07/03/2024 18:55,07/03/2024,1724,1640,22,64.84,2800.11
M38VWY,07/03/2024 18:52,07/03/2024,860,1488,18,17.44,2514.53
GO1OYP,07/03/2024 18:51,07/03/2024,1922,1690,14,5.16,1850.15
6NVZAZ,07/03/2024 18:49,07/03/2024,1042,2367,23,2.66,295.58
XGNSTV,07/03/2024 18:42,07/03/2024,424,2227,23,5.97,906.12
I1YJQI,07/03/2024 18:41,07/03/2024,483,919,15,14.39,989.71
6G4738,07/03/2024 18:34,07/03/2024,1276,1740,21,17.8,3079.89
VXDRA6,07/03/2024 18:33,07/03/2024,887,790,19,3.81,16968.56
5XN9RP,07/03/2024 18:32,07/03/2024,1435,1668,11,14.66,440.48
WTUWL8,07/03/2024 18:28,07/03/2024,1160,334,17,15.45,3405.08
6V6XJ1,07/03/2024 18:27,07/03/2024,1684,1852,15,55.43,361.44
G5E2P7,07/03/2024 18:25,07/03/2024,1121,88,19,18.58,358.26
D7HN3E,07/03/2024 18:24,07/03/2024,696,229,18,80.2,9767.87
XV6W0H,07/03/2024 18:24,07/03/2024,1974,1250,21,14.21,5238.59
S58MQC,07/03/2024 18:23,07/03/2024,785,1507,10,35.79,6967.95
WD1Q46,07/03/2024 18:22,07/03/2024,1284,205,11,24.71,492.17
LMYLX4,07/03/2024 18:21,07/03/2024,1877,620,10,24.94,134.47
6GPE34,07/03/2024 18:13,07/03/2024,1420,2256,17,56.02,1934.36
FLBT77,07/03/2024 18:11,07/03/2024,462,1093,23,227.81,13360.33
RDLEHZ,07/03/2024 18:10,07/03/2024,939,604,15,9.95,329.87
R4VO12,07/03/2024 18:09,07/03/2024,1623,1583,21,12.75,406.59
LA61T9,07/03/2024 18:07,07/03/2024,1730,71,19,7.91,4150.55
S8TJVL,07/03/2024 18:05,07/03/2024,572,58,13,46.45,92788.53
5ERJGW,07/03/2024 18:02,07/03/2024,186,2095,11,4.74,9119.42
6MXQUF,07/03/2024 17:51,07/03/2024,178,830,23,56.21,2484.26
6EIFCK,07/03/2024 17:46,07/03/2024,170,1834,22,5.94,1392.58
WTKTXJ,07/03/2024 17:45,07/03/2024,1182,486,23,21.57,1518.65
MHEX4G,07/03/2024 17:45,07/03/2024,1245,2328,21,68.68,3327.59
028SHY,07/03/2024 17:44,07/03/2024,1073,1115,19,3.82,4474.67
DR4XLF,07/03/2024 17:40,07/03/2024,541,1324,20,261.76,56754.88
JQTBOF,07/03/2024 17:36,07/03/2024,1827,771,17,3.14,294.34
OD8WIC,07/03/2024 17:35,07/03/2024,560,784,22,12.88,3879.25
UGLIUB,07/03/2024 17:35,07/03/2024,1539,2315,20,13.95,68734.92
3FDAAK,07/03/2024 17:22,07/03/2024,581,1140,12,40.8,54733.91
6MBCXQ,07/03/2024 17:22,07/03/2024,1484,1931,17,6.85,861.73
3131R9,07/03/2024 17:20,07/03/2024,933,1120,16,3.88,4006.66
K5QBAM,07/03/2024 17:14,07/03/2024,1672,194,21,10.74,51584.86
7REIZI,07/03/2024 17:12,07/03/2024,1984,676,15,27.66,14293.48
G9YPMO,07/03/2024 17:12,07/03/2024,469,583,12,3.36,62540.05
XKB03J,07/03/2024 17:11,07/03/2024,1070,239,12,21.23,1383.02
O6IN2L,07/03/2024 17:08,07/03/2024,1859,1723,11,8.01,2645.5
22GCV8,07/03/2024 17:06,07/03/2024,376,1471,19,79.96,454.13
KQQYMM,07/03/2024 17:04,07/03/2024,119,468,23,51.83,84458.59
35IH6Q,07/03/2024 17:03,07/03/2024,216,1794,19,5.57,425.32
3XGO7L,07/03/2024 17:01,07/03/2024,1669,207,23,35.63,1289.21
NVAVT6,07/03/2024 16:58,07/03/2024,1095,1171,17,8.01,199.86
NKQYZ7,07/03/2024 16:57,07/03/2024,1046,2326,19,24.4,376.73
9NZQMF,07/03/2024 16:56,07/03/2024,736,677,19,22.31,6966.54
DCO0LN,07/03/2024 16:51,07/03/2024,1431,1554,15,18.76,414.82
DJ1LRT,07/03/2024 16:49,07/03/2024,852,148,15,14.16,252.29
YX0102,07/03/2024 16:48,07/03/2024,1155,2009,10,43.25,1443.41
8ASSA0,07/03/2024 16:45,07/03/2024,32,805,21,9.36,512.18
CNV7R2,07/03/2024 16:45,07/03/2024,287,2235,14,7.2,2272.45
YJD3ZP,07/03/2024 16:45,07/03/2024,86,1618,19,7.58,412.76
6T48C9,07/03/2024 16:45,07/03/2024,979,407,21,17.51,96862.53
CX8F19,07/03/2024 16:36,07/03/2024,1160,334,18,6.72,3389.63
6BGGE3,07/03/2024 16:33,07/03/2024,850,445,20,4.97,3758.84
ULRFMD,07/03/2024 16:32,07/03/2024,184,1967,19,52.25,467.97
JP4KK6,07/03/2024 16:32,07/03/2024,591,1708,11,11.33,220.78
B4SWIT,07/03/2024 16:31,07/03/2024,738,544,19,6.14,319.58
WJ8E6X,07/03/2024 16:31,07/03/2024,278,780,17,30.2,4029.37
DL35OD,07/03/2024 16:29,07/03/2024,1348,874,22,4.38,552.94
IR4AZG,07/03/2024 16:28,07/03/2024,1434,836,14,4.89,1235.08
X49YSM,07/03/2024 16:27,07/03/2024,614,2357,11,12.92,213.55
L4LZQ0,07/03/2024 16:26,07/03/2024,1258,2372,23,84.77,569.71
ZJUCUN,07/03/2024 16:22,07/03/2024,310,1278,15,40.08,2482.26
CARJCX,07/03/2024 16:21,07/03/2024,1610,1971,12,19.6,9649.04
R18NXP,07/03/2024 16:20,07/03/2024,1663,2116,23,14.01,4089.24
0P2LR5,07/03/2024 16:20,07/03/2024,1982,810,21,41.58,296.55
9O3XBE,07/03/2024 16:19,07/03/2024,1811,2182,17,8.99,225.58
J06VI7,07/03/2024 16:15,07/03/2024,1843,1829,10,15.4,4211.33
5KEP5K,07/03/2024 16:14,07/03/2024,831,2346,17,16.21,6973.37
3PXS7U,07/03/2024 16:13,07/03/2024,1730,2396,10,4.29,2733.44
1DZ2J9,07/03/2024 16:07,07/03/2024,1942,994,15,122.36,4639.49
98VA7W,07/03/2024 16:06,07/03/2024,774,2051,19,44.95,463.29
HWTJJU,07/03/2024 16:03,07/03/2024,1865,389,11,51.01,41.57
H3EHD7,07/03/2024 16:03,07/03/2024,1016,1209,23,8.37,10454.29
NAQ2DS,07/03/2024 16:00,07/03/2024,1706,788,18,56.51,746.92
OEQ92O,07/03/2024 15:56,07/03/2024,367,1706,19,12.12,4430.62
M7QE57,07/03/2024 15:52,07/03/2024,592,520,11,18.6,3742.06
XNCHWS,07/03/2024 15:49,07/03/2024,397,2380,19,14.76,2322.42
37YQRY,07/03/2024 15:47,07/03/2024,202,423,11,119.23,3657.42
E6WAHW,07/03/2024 15:45,07/03/2024,1899,1334,11,5.05,351.41
AXV2DF,07/03/2024 15:44,07/03/2024,438,1983,22,60.51,1569.71
D5WF9B,07/03/2024 15:43,07/03/2024,1049,319,15,58.66,77.48
RXDT59,07/03/2024 15:42,07/03/2024,1412,387,11,28.52,2071.15
J15J60,07/03/2024 15:40,07/03/2024,1952,1288,23,28.38,11934.56
94A6N5,07/03/2024 15:37,07/03/2024,259,1651,15,4.12,14517.24
AHG7F7,07/03/2024 15:36,07/03/2024,174,1361,17,255.16,3569.22
D5GUHJ,07/03/2024 15:36,07/03/2024,600,2082,11,46.01,334.56
AHBTRN,07/03/2024 15:36,07/03/2024,285,2370,17,9.45,1853.07
KGDELK,07/03/2024 15:36,07/03/2024,825,55,11,39.91,2674.95
NZB1FU,07/03/2024 15:35,07/03/2024,216,643,17,7.01,409.38
EYSV1I,07/03/2024 15:34,07/03/2024,1841,1941,19,46.44,266.14
GNMQ9L,07/03/2024 15:34,07/03/2024,1276,1740,21,69.14,3062.09
K52Z3K,07/03/2024 15:30,07/03/2024,452,2165,14,26.23,6406.95
L6GQUA,07/03/2024 15:29,07/03/2024,346,1801,21,66.6,336.12
D70X3B,07/03/2024 15:28,07/03/2024,255,1091,15,33.99,471.51
4OCQTP,07/03/2024 15:26,07/03/2024,941,932,19,14.29,20.44
5ML51A,07/03/2024 15:14,07/03/2024,189,1613,20,28.22,2368.39
Q85O3F,07/03/2024 15:14,07/03/2024,1889,545,22,73.91,1116.54
VXO39G,07/03/2024 15:12,07/03/2024,789,1730,19,13.52,2606.3
G27YHA,07/03/2024 15:10,07/03/2024,389,8,18,13.02,1564.51
QRUHHG,07/03/2024 15:09,07/03/2024,280,1968,23,16.06,4677.09
EJALUI,07/03/2024 15:06,07/03/2024,1842,165,22,28.06,10825.88
NXJ5YH,07/03/2024 15:01,07/03/2024,870,2163,12,38.39,243.7
86DPT3,07/03/2024 14:57,07/03/2024,1742,1508,19,49.27,2038.62
K7VC3O,07/03/2024 14:54,07/03/2024,1147,1087,15,27.46,2775.78
FUTQIS,07/03/2024 14:52,07/03/2024,1639,1465,19,36.45,62107.65
TUJG9W,07/03/2024 14:51,07/03/2024,380,663,21,9.62,4136.85
SD7BIB,07/03/2024 14:48,07/03/2024,1135,539,19,9.01,1428.74
3M236M,07/03/2024 14:47,07/03/2024,534,1595,17,19.04,278.06
LU1KOD,07/03/2024 14:46,07/03/2024,1206,289,22,42.24,1866.11
696AQ4,07/03/2024 14:44,07/03/2024,1472,1824,12,23.35,2315.65
ZWBAYW,07/03/2024 14:40,07/03/2024,1531,521,12,98.64,307.55
SIVWWK,07/03/2024 14:40,07/03/2024,844,596,19,26.44,256.06
FQSNFO,07/03/2024 14:40,07/03/2024,1863,1456,21,8.26,475.74
2999V2,07/03/2024 14:39,07/03/2024,1100,1495,22,54.28,2321.34
W35XR5,07/03/2024 14:32,07/03/2024,605,1999,16,27.31,139.63
72XXQH,07/03/2024 14:31,07/03/2024,774,2051,11,15.4,418.34
3HXQ5O,07/03/2024 14:30,07/03/2024,1361,859,18,12.46,4518.87
PU7TSL,07/03/2024 14:23,07/03/2024,161,725,16,48.59,3706.03
PXGF5W,07/03/2024 14:22,07/03/2024,1596,514,15,16.77,11521.18
CGHZ7I,07/03/2024 14:21,07/03/2024,996,882,18,168.7,1798.21
82NVNY,07/03/2024 14:20,07/03/2024,876,117,15,13.02,3829.81
ZM5FFV,07/03/2024 14:19,07/03/2024,1825,2340,16,138.83,3341.87
S7IYZU,07/03/2024 14:17,07/03/2024,1335,525,19,9.61,599.34
1APC0C,07/03/2024 14:12,07/03/2024,154,303,22,39.17,32962.28
XKY6PN,07/03/2024 14:12,07/03/2024,1206,289,22,5.56,1908.35
QRF6US,07/03/2024 14:12,07/03/2024,601,1213,16,102.4,53385.01
93FM34,07/03/2024 14:08,07/03/2024,910,337,12,15.13,2907.99
YWDB80,07/03/2024 14:04,07/03/2024,9,448,21,24.61,11063.06
JUA3AH,07/03/2024 14:04,07/03/2024,1366,1972,16,24.88,1272
9947KB,07/03/2024 14:01,07/03/2024,1099,594,21,83.43,2440.14
F2F6L1,07/03/2024 14:01,07/03/2024,268,1438,21,73.65,271.49
5PLCXN,07/03/2024 14:00,07/03/2024,1573,1506,15,9.15,7404.47
GV65AX,07/03/2024 13:59,07/03/2024,250,1578,15,9.59,1271.24
TK0TD0,07/03/2024 13:58,07/03/2024,445,750,23,2.78,1818.99
BEF6C6,07/03/2024 13:58,07/03/2024,282,1897,17,24.65,8628.67
0L0S8Q,07/03/2024 13:57,07/03/2024,967,742,18,42.83,2762.35
LZWZRM,07/03/2024 13:57,07/03/2024,1536,1523,14,85.17,405.36
1YKVUB,07/03/2024 13:56,07/03/2024,380,663,11,7.27,4127.23
AEY910,07/03/2024 13:55,07/03/2024,402,1641,15,9.08,3635.13
HYF7IH,07/03/2024 13:54,07/03/2024,1757,1034,12,57.85,3804.73
2XBVG4,07/03/2024 13:44,07/03/2024,144,1867,19,165.29,4976.5
BJXR6V,07/03/2024 13:42,07/03/2024,1327,1355,19,407,2073.18
HLDKBN,07/03/2024 13:42,07/03/2024,1866,1089,22,61.02,3101.43
XK531N,07/03/2024 13:40,07/03/2024,1990,2000,22,45.04,2348.91
O8KF3B,07/03/2024 13:40,07/03/2024,561,1847,16,9.11,6836.28
KZWA4J,07/03/2024 13:40,07/03/2024,1723,1985,19,20.82,403.2
O0NNV6,07/03/2024 13:40,07/03/2024,384,501,18,3.29,1860.32
7LWTDI,07/03/2024 13:38,07/03/2024,1760,72,16,10.29,24804.23
U0901Q,07/03/2024 13:35,07/03/2024,952,917,15,34.08,398.09
2733FR,07/03/2024 13:33,07/03/2024,452,1009,19,12.45,4247.76
75YJIG,07/03/2024 13:29,07/03/2024,994,2306,22,20.24,1722.93
UHTPKN,07/03/2024 13:28,07/03/2024,1429,1386,22,8.42,1173.94
J91HFH,07/03/2024 13:27,07/03/2024,1620,2091,22,9.28,737.58
THJZP1,07/03/2024 13:27,07/03/2024,1721,2301,21,17.84,2766.17
5TCRCJ,07/03/2024 13:26,07/03/2024,842,1927,17,105.79,2186.43
HVJ5ZV,07/03/2024 13:26,07/03/2024,1974,1250,22,7.67,5224.38
ODIH9N,07/03/2024 13:25,07/03/2024,1007,1103,15,23.8,3912.64
VL5JG6,07/03/2024 13:24,07/03/2024,675,1150,18,20.73,33405.76
258B0Y,07/03/2024 13:22,07/03/2024,878,2150,11,30.37,5542.81
8O48RI,07/03/2024 13:20,07/03/2024,1089,1729,19,22.67,459.22
JDM4XN,07/03/2024 13:15,07/03/2024,1672,194,15,20.2,51574.12
RIVVRI,07/03/2024 13:14,07/03/2024,1224,1357,23,37.55,8615.8
BLG2UJ,07/03/2024 13:11,07/03/2024,1849,569,19,43.05,212.75
YLP8KA,07/03/2024 13:09,07/03/2024,1888,1802,19,17.36,9342.62
W71RBS,07/03/2024 13:08,07/03/2024,744,1164,20,21.73,4580.09
XNVQOJ,07/03/2024 13:06,07/03/2024,1828,1189,21,27.36,82.17
83XHU7,07/03/2024 12:54,07/03/2024,1706,788,17,2.71,803.43
MAIUCS,07/03/2024 12:54,07/03/2024,488,851,22,51.1,3920.37
4LBL7B,07/03/2024 12:53,07/03/2024,1274,227,23,8.55,1552.36
FH4R0C,07/03/2024 12:48,07/03/2024,1740,854,18,18.91,1739.81
QQ3PFC,07/03/2024 12:48,07/03/2024,452,1099,19,39.46,3282.53
VA9PXN,07/03/2024 12:47,07/03/2024,561,1847,16,5.45,6845.39
C5D46I,07/03/2024 12:45,07/03/2024,1144,785,21,34.2,2333.95
EHLZ6Q,07/03/2024 12:45,07/03/2024,1221,1224,15,27.85,2127.52
UQW7H9,07/03/2024 12:44,07/03/2024,577,1162,21,48.48,40519.43
39F43A,07/03/2024 12:44,07/03/2024,522,383,15,36.09,4727.34
EP5LJ2,07/03/2024 12:40,07/03/2024,1403,1026,23,5.19,4684.09
LQA0EH,07/03/2024 12:38,07/03/2024,1272,2236,22,6.49,24589.44
QMSSQ8,07/03/2024 12:37,07/03/2024,1938,1878,17,64.47,813.6
LYLLQ1,07/03/2024 12:37,07/03/2024,906,1464,11,30.46,4930.61
IRCQ1H,07/03/2024 12:34,07/03/2024,1385,1657,14,96.84,1360.65
F788UT,07/03/2024 12:33,07/03/2024,898,718,15,35.14,2750.08
3NUKON,07/03/2024 12:31,07/03/2024,1970,631,16,41.23,524.08
EDNCE8,07/03/2024 12:30,07/03/2024,556,411,23,41.24,716.16
390KP9,07/03/2024 12:29,07/03/2024,1188,726,11,42.09,3121.89
3OGI4V,07/03/2024 12:29,07/03/2024,1741,2203,19,4.74,277.78
1BNDDH,07/03/2024 12:29,07/03/2024,969,2115,19,34.01,3108.79
69LPG5,07/03/2024 12:25,07/03/2024,447,2421,11,7.85,4575.43
LVIJUT,07/03/2024 12:20,07/03/2024,380,663,19,12.77,4119.96
C2NAD0,07/03/2024 12:18,07/03/2024,1050,1311,16,18.16,1131.57
PGPNEX,07/03/2024 12:14,07/03/2024,121,701,11,19.34,643.74
MAXZN8,07/03/2024 12:14,07/03/2024,276,87,15,71.83,2014.22
MK1KC3,07/03/2024 12:08,07/03/2024,209,534,16,5.62,33483.51
KGYURT,07/03/2024 12:06,07/03/2024,489,246,10,8.6,2875.56
HQUTO3,07/03/2024 12:04,07/03/2024,435,1330,21,47.79,580.82
N9XOJ5,07/03/2024 12:00,07/03/2024,194,318,20,25.44,3762.54
UHOHZU,07/03/2024 11:56,07/03/2024,99,1881,12,8.77,4162.22
GU15QQ,07/03/2024 11:53,07/03/2024,1247,982,10,14.95,3143.29
9MRGP8,07/03/2024 11:53,07/03/2024,16,1726,21,39.4,399.08
VGIPAX,07/03/2024 11:50,07/03/2024,1666,2405,11,4.25,327.59
CM06CY,07/03/2024 11:46,07/03/2024,1134,1884,11,108.9,4222.46
423CVH,07/03/2024 11:44,07/03/2024,1217,2007,22,21.91,6086.89
VHFXKV,07/03/2024 11:43,07/03/2024,1466,1067,20,38.79,3174.23
RO87ZH,07/03/2024 11:42,07/03/2024,142,1581,12,27.2,442.87
